time	V(0.368vcc)	V(50mv)	V(outa)	V(outb)	V(rc)	V(sig)	I(Vcc)
6.981188779342520e-006	-3.667672e-002	1.798913e-002	7.315604e-005	3.707841e-005	3.330014e-005	7.852542e-005	-1.701487e-005
7.008777239731118e-006	-3.991748e-002	1.805831e-002	7.220952e-005	3.616576e-005	3.330096e-005	7.785935e-005	-1.892000e-005
7.040700722127538e-006	-4.357192e-002	1.813835e-002	7.112572e-005	3.513371e-005	3.330190e-005	7.709998e-005	-2.132042e-005
7.071096228775151e-006	-4.695449e-002	1.821457e-002	7.010534e-005	3.417514e-005	3.330279e-005	7.638776e-005	-2.379973e-005
7.101702644062733e-006	-5.024699e-002	1.829131e-002	6.909143e-005	3.323779e-005	3.330370e-005	7.568254e-005	-2.651844e-005
7.152549416927941e-006	-5.554225e-002	1.841880e-002	6.742799e-005	3.172294e-005	3.330519e-005	7.452849e-005	-3.136883e-005
7.168596524804381e-006	-5.714278e-002	1.845904e-002	6.804338e-005	3.126188e-005	3.330566e-005	7.417109e-005	-3.302908e-005
7.184643632680822e-006	-5.871459e-002	1.849927e-002	6.800096e-005	3.080763e-005	3.330613e-005	7.381630e-005	-3.474575e-005
7.200690740557262e-006	-6.025769e-002	1.853951e-002	6.730074e-005	3.036018e-005	3.330661e-005	7.346410e-005	-3.651884e-005
7.216737848433703e-006	-6.177207e-002	1.857975e-002	6.594271e-005	2.991953e-005	3.330708e-005	7.311450e-005	-3.834836e-005
7.232784956310143e-006	-6.325773e-002	1.861998e-002	6.392688e-005	2.948568e-005	3.330755e-005	7.276751e-005	-4.023430e-005
7.248832064186584e-006	-6.471468e-002	1.866022e-002	6.125324e-005	2.905864e-005	3.330802e-005	7.242311e-005	-4.217667e-005
7.264879172063024e-006	-6.614291e-002	1.870045e-002	5.792180e-005	2.863840e-005	3.330850e-005	7.208132e-005	-4.417546e-005
7.265895869037416e-006	-6.623245e-002	1.870300e-002	1.839860e-005	2.861199e-005	3.330853e-005	7.205975e-005	-4.438562e-005
7.266279115625144e-006	-6.626616e-002	1.870396e-002	-4.358331e-005	2.860204e-005	3.330854e-005	7.205161e-005	-4.454918e-005
7.266776835116687e-006	-6.630993e-002	1.870521e-002	-2.099409e-004	2.858913e-005	3.330855e-005	7.204105e-005	-4.489708e-005
7.267118776814865e-006	-6.633998e-002	1.870607e-002	-4.061251e-004	2.858027e-005	3.330856e-005	7.203379e-005	-4.522067e-005
7.267332371572799e-006	-6.635875e-002	1.870660e-002	-5.124814e-004	2.857473e-005	3.330857e-005	7.202925e-005	-4.488897e-005
7.267606958956473e-006	-6.638286e-002	1.870729e-002	-4.225960e-004	2.856761e-005	3.330858e-005	7.202342e-005	-4.359202e-005
7.267891982359392e-006	-6.640789e-002	1.870801e-002	-2.682884e-005	2.856023e-005	3.330858e-005	7.201738e-005	-4.268189e-005
7.268154974038678e-006	-6.643097e-002	1.870866e-002	4.765889e-004	2.855341e-005	3.330859e-005	7.201180e-005	-4.257361e-005
7.269965187038800e-006	-6.658957e-002	1.871320e-002	4.041052e-003	2.850658e-005	3.330865e-005	7.197374e-005	-4.283391e-005
7.271980343966901e-006	-6.676560e-002	1.871826e-002	7.958070e-003	2.845458e-005	3.330870e-005	7.193195e-005	-4.311116e-005
7.276010657823104e-006	-6.711596e-002	1.872836e-002	1.563805e-002	2.835096e-005	3.330882e-005	7.185018e-005	-4.366856e-005
7.284071285535509e-006	-6.780992e-002	1.874857e-002	3.040446e-002	2.814529e-005	3.330906e-005	7.169357e-005	-4.479315e-005
7.300192540960318e-006	-6.918310e-002	1.878900e-002	5.867161e-002	2.773736e-005	3.330953e-005	7.139507e-005	-4.705740e-005
7.301523983930670e-006	-6.929552e-002	1.879233e-002	6.093103e-002	2.770388e-005	3.330957e-005	7.137137e-005	-4.722842e-005
7.302855426901024e-006	-6.940767e-002	1.879567e-002	6.316354e-002	2.767048e-005	3.330961e-005	7.134793e-005	-4.741088e-005
7.304186869871376e-006	-6.951953e-002	1.879901e-002	6.536911e-002	2.763714e-005	3.330965e-005	7.132476e-005	-4.760479e-005
7.305518312841728e-006	-6.963110e-002	1.880235e-002	6.754776e-002	2.760387e-005	3.330969e-005	7.130185e-005	-4.781013e-005
7.306849755812080e-006	-6.974238e-002	1.880569e-002	6.969949e-002	2.757067e-005	3.330973e-005	7.127920e-005	-4.802692e-005
7.308181198782434e-006	-6.985339e-002	1.880903e-002	7.182428e-002	2.753754e-005	3.330977e-005	7.125682e-005	-4.825514e-005
7.309512641752786e-006	-6.996410e-002	1.881236e-002	7.392216e-002	2.750447e-005	3.330981e-005	7.123471e-005	-4.849481e-005
7.310520220216836e-006	-7.004782e-002	1.881489e-002	7.540449e-002	2.747947e-005	3.330984e-005	7.121803e-005	-4.895255e-005
7.311766393753403e-006	-7.015124e-002	1.881802e-002	7.705064e-002	2.744856e-005	3.330987e-005	7.119749e-005	-4.990353e-005
7.312308199777552e-006	-7.019617e-002	1.881937e-002	7.825452e-002	2.743514e-005	3.330989e-005	7.118860e-005	-5.374317e-005
7.312678609461823e-006	-7.022685e-002	1.882030e-002	8.163077e-002	2.742597e-005	3.330990e-005	7.118257e-005	-6.847877e-005
7.312948604529883e-006	-7.024921e-002	1.882098e-002	9.008598e-002	2.741928e-005	3.330991e-005	7.117828e-005	-9.683067e-005
7.313243635038817e-006	-7.027363e-002	1.882172e-002	1.111513e-001	2.741198e-005	3.330992e-005	7.117385e-005	-1.444489e-004
7.313570245237099e-006	-7.030065e-002	1.882254e-002	1.534104e-001	2.740390e-005	3.330993e-005	7.116971e-005	-2.008379e-004
7.314094823787612e-006	-7.034402e-002	1.882385e-002	2.548650e-001	2.739093e-005	3.330994e-005	7.116528e-005	-2.753485e-004
7.314677147408754e-006	-7.039213e-002	1.882531e-002	3.977192e-001	2.737654e-005	3.330996e-005	7.116442e-005	-3.359741e-004
7.315370898585505e-006	-7.044941e-002	1.882705e-002	5.787058e-001	2.735941e-005	3.330998e-005	7.116910e-005	-4.787129e-004
7.315828318972474e-006	-7.048715e-002	1.882820e-002	6.759805e-001	2.734812e-005	3.330999e-005	7.117572e-005	-7.370776e-004
7.316382476976083e-006	-7.053284e-002	1.882959e-002	7.592338e-001	2.733445e-005	3.331001e-005	7.118687e-005	-1.232243e-003
7.316748727330635e-006	-7.056301e-002	1.883051e-002	8.048047e-001	2.732542e-005	3.331002e-005	7.119557e-005	-1.593291e-003
7.317212716363492e-006	-7.060122e-002	1.883167e-002	8.555295e-001	2.731398e-005	3.331003e-005	7.120801e-005	-2.008508e-003
7.317691877634800e-006	-7.064065e-002	1.883287e-002	8.957462e-001	2.730218e-005	3.331005e-005	7.122206e-005	-2.333652e-003
7.318232920513976e-006	-7.068514e-002	1.883423e-002	9.273852e-001	2.728886e-005	3.331007e-005	7.123902e-005	-2.596731e-003
7.318793206419574e-006	-7.073119e-002	1.883563e-002	9.508260e-001	2.727507e-005	3.331008e-005	7.125745e-005	-2.797500e-003
7.319450671112264e-006	-7.078516e-002	1.883728e-002	9.705695e-001	2.725890e-005	3.331010e-005	7.127997e-005	-2.968841e-003
7.320480092762974e-006	-7.086958e-002	1.883986e-002	9.921249e-001	2.723361e-005	3.331013e-005	7.131635e-005	-3.156838e-003
7.321437737686054e-006	-7.094802e-002	1.884227e-002	1.004180e+000	2.721010e-005	3.331016e-005	7.135102e-005	-3.259673e-003
7.322712881107449e-006	-7.105230e-002	1.884546e-002	1.010875e+000	2.717884e-005	3.331020e-005	7.139787e-005	-3.313564e-003
7.323999231680056e-006	-7.115733e-002	1.884869e-002	1.012567e+000	2.714734e-005	3.331023e-005	7.144539e-005	-3.326543e-003
7.326578350329314e-006	-7.136731e-002	1.885515e-002	1.012939e+000	2.708433e-005	3.331031e-005	7.154077e-005	-3.330263e-003
7.334728398459450e-006	-7.202473e-002	1.887559e-002	1.014007e+000	2.688660e-005	3.331055e-005	7.184219e-005	-3.341147e-003
7.345595129299631e-006	-7.288727e-002	1.890284e-002	1.015429e+000	2.662620e-005	3.331087e-005	7.224421e-005	-3.354969e-003
7.367328590979994e-006	-7.456464e-002	1.895733e-002	1.018276e+000	2.611631e-005	3.331151e-005	7.304893e-005	-3.381706e-003
7.497729361062168e-006	-8.361297e-002	1.928429e-002	1.035389e+000	2.328760e-005	3.331533e-005	7.791762e-005	-3.540741e-003
7.547386307427816e-006	-8.666484e-002	1.940880e-002	1.041921e+000	2.229875e-005	3.331679e-005	7.980264e-005	-3.601529e-003
7.612315061614905e-006	-9.026205e-002	1.957160e-002	1.050476e+000	2.109320e-005	3.331869e-005	8.231662e-005	-3.681277e-003
7.657930824589383e-006	-9.256441e-002	1.968598e-002	1.056495e+000	2.029577e-005	3.332003e-005	8.412614e-005	-3.737461e-003
7.709328275805446e-006	-9.486268e-002	1.981485e-002	1.063289e+000	1.946200e-005	3.332154e-005	8.624360e-005	-3.800981e-003
7.809007856897461e-006	-9.872043e-002	2.006478e-002	1.076491e+000	1.797524e-005	3.332446e-005	9.055061e-005	-3.924624e-003
7.903455905042443e-006	-1.016397e-001	2.030160e-002	1.089033e+000	1.672495e-005	3.332723e-005	9.492153e-005	-4.042367e-003
8.075319698767457e-006	-1.052795e-001	2.073253e-002	1.111941e+000	1.480712e-005	3.333226e-005	1.035699e-004	-4.258076e-003
8.301773645250817e-006	-1.076152e-001	2.130033e-002	1.142274e+000	1.280189e-005	3.333888e-005	1.159869e-004	-4.544765e-003
8.633319386442825e-006	-1.070870e-001	2.213164e-002	1.186993e+000	1.070671e-005	3.334857e-005	1.359130e-004	-4.969439e-003
9.154040668482526e-006	-1.009865e-001	2.343728e-002	1.257813e+000	8.568447e-006	3.336377e-005	1.701827e-004	-5.645548e-003
9.733536649110393e-006	-9.028792e-002	2.489029e-002	1.337369e+000	7.130429e-006	3.338069e-005	2.121135e-004	-6.409146e-003
1.041915955178745e-005	-7.552757e-002	2.660940e-002	1.432415e+000	6.124565e-006	3.340069e-005	2.669222e-004	-7.326156e-003
1.118555244688304e-005	-5.907235e-002	2.853103e-002	1.539690e+000	5.401517e-006	3.342304e-005	3.349899e-004	-8.366084e-003
1.221311426929464e-005	-3.888556e-002	3.110751e-002	1.684947e+000	4.730680e-006	3.345301e-005	4.374264e-004	-9.780604e-003
1.360310485421815e-005	-1.416039e-002	3.459273e-002	1.882836e+000	4.023532e-006	3.349352e-005	5.883027e-004	-1.171365e-002
1.372163778553983e-005	-1.230201e-002	3.488994e-002	1.899820e+000	3.975510e-006	3.349698e-005	6.023254e-004	-1.188011e-002
1.419576951082658e-005	-5.257739e-003	3.607876e-002	1.967932e+000	3.799156e-006	3.351080e-005	6.603174e-004	-1.254802e-002
1.447234635057718e-005	-1.337537e-003	3.677224e-002	2.007742e+000	3.703342e-006	3.351886e-005	6.951210e-004	-1.293872e-002
1.455496649851626e-005	-1.961954e-004	3.697940e-002	2.020139e+000	3.675821e-006	3.352127e-005	7.056748e-004	-1.306044e-002
1.463758664645534e-005	9.334391e-004	3.718656e-002	2.032296e+000	3.648720e-006	3.352368e-005	7.162922e-004	-1.317983e-002
1.472020679439442e-005	2.051366e-003	3.739372e-002	2.044214e+000	3.622038e-006	3.352608e-005	7.269732e-004	-1.329688e-002
1.480282694233350e-005	3.157586e-003	3.760088e-002	2.055891e+000	3.595776e-006	3.352849e-005	7.377178e-004	-1.341159e-002
1.488544709027258e-005	4.252098e-003	3.780804e-002	2.067329e+000	3.569933e-006	3.353090e-005	7.485259e-004	-1.352396e-002
1.496806723821167e-005	5.334903e-003	3.801520e-002	2.078528e+000	3.544509e-006	3.353331e-005	7.593976e-004	-1.363400e-002
1.505068738615075e-005	6.406001e-003	3.822236e-002	2.089486e+000	3.519505e-006	3.353571e-005	7.703328e-004	-1.374169e-002
1.505259550235425e-005	6.430606e-003	3.822714e-002	2.089492e+000	3.518932e-006	3.353577e-005	7.705859e-004	-1.374160e-002
1.505641173476124e-005	6.479805e-003	3.823671e-002	2.088763e+000	3.517787e-006	3.353588e-005	7.710920e-004	-1.373370e-002
1.505651813709777e-005	6.481176e-003	3.823698e-002	2.088700e+000	3.517755e-006	3.353589e-005	7.711061e-004	-1.373299e-002
1.505673094177083e-005	6.483919e-003	3.823751e-002	2.088430e+000	3.517691e-006	3.353589e-005	7.711343e-004	-1.372990e-002
1.505715655111694e-005	6.489404e-003	3.823858e-002	2.086778e+000	3.517564e-006	3.353590e-005	7.711906e-004	-1.371091e-002
1.505800776980916e-005	6.500373e-003	3.824071e-002	2.077294e+000	3.517308e-006	3.353593e-005	7.713030e-004	-1.360139e-002
1.505856353949419e-005	6.507534e-003	3.824211e-002	2.060406e+000	3.517142e-006	3.353594e-005	7.713758e-004	-1.340284e-002
1.505893514230483e-005	6.512322e-003	3.824304e-002	2.033296e+000	3.517030e-006	3.353595e-005	7.714238e-004	-1.307786e-002
1.505921778884647e-005	6.515963e-003	3.824374e-002	1.990327e+000	3.516945e-006	3.353596e-005	7.714594e-004	-1.255169e-002
1.505945124284560e-005	6.518971e-003	3.824433e-002	1.922261e+000	3.516875e-006	3.353597e-005	7.714877e-004	-1.169546e-002
1.505964289311510e-005	6.521440e-003	3.824481e-002	1.817450e+000	3.516818e-006	3.353598e-005	7.715095e-004	-1.032864e-002
1.505981051841839e-005	6.523599e-003	3.824523e-002	1.654480e+000	3.516767e-006	3.353598e-005	7.715263e-004	-8.285489e-003
1.506000226954445e-005	6.526070e-003	3.824571e-002	1.389113e+000	3.516710e-006	3.353599e-005	7.715421e-004	-5.352232e-003
1.506014368216954e-005	6.527891e-003	3.824607e-002	1.177181e+000	3.516668e-006	3.353599e-005	7.715508e-004	-3.406342e-003
1.506030301333711e-005	6.529944e-003	3.824647e-002	9.732789e-001	3.516620e-006	3.353599e-005	7.715570e-004	-1.863724e-003
1.506048001381256e-005	6.532224e-003	3.824691e-002	8.194649e-001	3.516567e-006	3.353600e-005	7.715608e-004	-9.163679e-004
1.506072351557630e-005	6.535361e-003	3.824752e-002	7.005364e-001	3.516494e-006	3.353601e-005	7.715632e-004	-3.733269e-004
1.506091382721574e-005	6.537812e-003	3.824800e-002	6.544893e-001	3.516437e-006	3.353601e-005	7.715637e-004	-2.171766e-004
1.506115295381565e-005	6.540892e-003	3.824860e-002	6.264440e-001	3.516365e-006	3.353602e-005	7.715633e-004	-1.480108e-004
1.506138597149006e-005	6.543893e-003	3.824918e-002	6.102313e-001	3.516295e-006	3.353603e-005	7.715625e-004	-1.181679e-004
1.506183348980478e-005	6.549657e-003	3.825030e-002	5.914503e-001	3.516161e-006	3.353604e-005	7.715601e-004	-9.395046e-005
1.506236061385665e-005	6.556446e-003	3.825163e-002	5.775858e-001	3.516003e-006	3.353606e-005	7.715565e-004	-8.123388e-005
1.506329002499006e-005	6.568414e-003	3.825396e-002	5.626951e-001	3.515725e-006	3.353608e-005	7.715491e-004	-7.237112e-005
1.506443418125049e-005	6.583146e-003	3.825682e-002	5.511051e-001	3.515382e-006	3.353611e-005	7.715385e-004	-6.770093e-005
1.506650081823649e-005	6.609749e-003	3.826201e-002	5.380726e-001	3.514763e-006	3.353618e-005	7.715174e-004	-6.432395e-005
1.506920779307561e-005	6.644583e-003	3.826879e-002	5.272462e-001	3.513953e-006	3.353625e-005	7.714872e-004	-6.242110e-005
1.507399407729817e-005	6.706143e-003	3.828080e-002	5.154829e-001	3.512521e-006	3.353639e-005	7.714298e-004	-6.106383e-005
1.508045325596594e-005	6.789154e-003	3.829699e-002	5.056894e-001	3.510592e-006	3.353658e-005	7.713485e-004	-6.028339e-005
1.509141281904443e-005	6.929836e-003	3.832447e-002	4.957853e-001	3.507323e-006	3.353690e-005	7.712064e-004	-5.974948e-005
1.510648279079233e-005	7.123078e-003	3.836226e-002	4.867836e-001	3.502836e-006	3.353734e-005	7.710091e-004	-5.941113e-005
1.510701833826496e-005	7.129939e-003	3.836360e-002	4.865475e-001	3.502677e-006	3.353736e-005	7.710021e-004	-5.941147e-005
1.510808943321023e-005	7.143654e-003	3.836628e-002	4.861935e-001	3.502359e-006	3.353739e-005	7.709882e-004	-5.950204e-005
1.511023162310076e-005	7.171078e-003	3.837166e-002	4.857745e-001	3.501723e-006	3.353745e-005	7.709604e-004	-6.023940e-005
1.511175349073959e-005	7.190557e-003	3.837547e-002	4.859434e-001	3.501271e-006	3.353749e-005	7.709408e-004	-6.114809e-005
1.511352701650691e-005	7.213252e-003	3.837992e-002	4.867015e-001	3.500744e-006	3.353754e-005	7.709182e-004	-6.194045e-005
1.511470296084137e-005	7.228297e-003	3.838287e-002	4.873512e-001	3.500395e-006	3.353758e-005	7.709033e-004	-6.209216e-005
1.511644715685954e-005	7.250609e-003	3.838724e-002	4.757681e-001	3.499878e-006	3.353763e-005	7.708811e-004	-1.003810e-004
1.511711202142090e-005	7.259113e-003	3.838891e-002	4.375284e-001	3.499681e-006	3.353765e-005	7.708715e-004	-1.821539e-004
1.511760787878575e-005	7.265455e-003	3.839015e-002	3.574428e-001	3.499534e-006	3.353766e-005	7.708612e-004	-2.748966e-004
1.511824687414110e-005	7.273626e-003	3.839175e-002	1.991494e-001	3.499344e-006	3.353768e-005	7.708423e-004	-3.557096e-004
1.511848809948931e-005	7.276711e-003	3.839236e-002	1.310070e-001	3.499273e-006	3.353769e-005	7.708329e-004	-3.547902e-004
1.511866538319533e-005	7.278977e-003	3.839280e-002	8.212332e-002	3.499220e-006	3.353770e-005	7.708248e-004	-3.168239e-004
1.511878883804401e-005	7.280556e-003	3.839311e-002	5.408164e-002	3.499184e-006	3.353770e-005	7.708186e-004	-2.652583e-004
1.511893653228390e-005	7.282445e-003	3.839348e-002	3.018955e-002	3.499140e-006	3.353770e-005	7.708108e-004	-1.956175e-004
1.511909279313151e-005	7.284443e-003	3.839387e-002	1.354453e-002	3.499094e-006	3.353771e-005	7.708022e-004	-1.329279e-004
1.511916706373951e-005	7.285392e-003	3.839406e-002	8.654764e-003	3.499071e-006	3.353771e-005	7.707981e-004	-1.108236e-004
1.511923740134249e-005	7.286292e-003	3.839424e-002	5.871116e-003	3.499051e-006	3.353771e-005	7.707941e-004	-9.634042e-005
1.511933238036597e-005	7.287506e-003	3.839448e-002	3.455898e-003	3.499022e-006	3.353772e-005	7.707888e-004	-8.262601e-005
1.511942738283570e-005	7.288721e-003	3.839471e-002	2.021783e-003	3.498994e-006	3.353772e-005	7.707833e-004	-7.383990e-005
1.511953810150869e-005	7.290136e-003	3.839499e-002	1.149733e-003	3.498961e-006	3.353772e-005	7.707771e-004	-6.809607e-005
1.511965357173672e-005	7.291613e-003	3.839528e-002	7.196896e-004	3.498927e-006	3.353772e-005	7.707705e-004	-6.513478e-005
1.511979947732983e-005	7.293478e-003	3.839565e-002	4.975980e-004	3.498884e-006	3.353773e-005	7.707622e-004	-6.362546e-005
1.511997237682137e-005	7.295689e-003	3.839608e-002	3.962977e-004	3.498833e-006	3.353773e-005	7.707524e-004	-6.305296e-005
1.512022092407872e-005	7.298866e-003	3.839670e-002	3.360729e-004	3.498759e-006	3.353774e-005	7.707383e-004	-6.287134e-005
1.512058478099987e-005	7.303517e-003	3.839761e-002	2.863475e-004	3.498651e-006	3.353775e-005	7.707176e-004	-6.281021e-005
1.512131249484217e-005	7.312819e-003	3.839944e-002	2.265038e-004	3.498435e-006	3.353777e-005	7.706763e-004	-6.276249e-005
1.512276792252678e-005	7.331420e-003	3.840309e-002	1.632400e-004	3.498004e-006	3.353781e-005	7.705939e-004	-6.272514e-005
1.512563766005012e-005	7.368086e-003	3.841028e-002	1.061509e-004	3.497155e-006	3.353790e-005	7.704319e-004	-6.270356e-005
1.512953157572518e-005	7.417824e-003	3.842005e-002	6.831265e-005	3.496002e-006	3.353801e-005	7.702128e-004	-6.257042e-005
1.513048061565251e-005	7.429942e-003	3.842243e-002	6.061860e-005	3.495721e-006	3.353804e-005	7.701596e-004	-6.181637e-005
1.513237869550717e-005	7.454172e-003	3.842719e-002	4.780227e-005	3.495160e-006	3.353809e-005	7.700535e-004	-5.957096e-005
1.513419881904594e-005	7.477403e-003	3.843175e-002	4.440203e-005	3.494622e-006	3.353815e-005	7.699520e-004	-5.894352e-005
1.513600625246944e-005	7.500466e-003	3.843628e-002	4.478301e-005	3.494087e-006	3.353820e-005	7.698514e-004	-5.902865e-005
1.514895987165095e-005	7.665568e-003	3.846876e-002	4.456497e-005	3.490266e-006	3.353858e-005	7.691410e-004	-5.902166e-005
1.516191349083246e-005	7.830335e-003	3.850124e-002	4.436569e-005	3.486455e-006	3.353896e-005	7.684450e-004	-5.901876e-005
1.517486711001397e-005	7.994767e-003	3.853372e-002	4.418515e-005	3.482657e-006	3.353933e-005	7.677636e-004	-5.901996e-005
1.518782072919548e-005	8.158865e-003	3.856620e-002	4.402337e-005	3.478870e-006	3.353971e-005	7.670967e-004	-5.902525e-005
1.520077434837699e-005	8.322627e-003	3.859868e-002	4.388035e-005	3.475095e-006	3.354009e-005	7.664443e-004	-5.903464e-005
1.521372796755849e-005	8.486054e-003	3.863116e-002	4.375608e-005	3.471331e-006	3.354047e-005	7.658065e-004	-5.904812e-005
1.522668158674000e-005	8.649147e-003	3.866364e-002	4.365056e-005	3.467579e-006	3.354084e-005	7.651831e-004	-5.906570e-005
1.531723005034825e-005	9.784355e-003	3.889068e-002	4.260935e-005	3.441518e-006	3.354348e-005	7.609997e-004	-5.912783e-005
1.537583731749455e-005	1.051344e-002	3.903763e-002	4.192085e-005	3.424845e-006	3.354519e-005	7.584919e-004	-5.916803e-005
1.542867628666980e-005	1.116552e-002	3.917012e-002	4.128607e-005	3.409993e-006	3.354673e-005	7.563992e-004	-5.920435e-005
1.548229157993403e-005	1.182276e-002	3.930455e-002	4.062874e-005	3.395074e-006	3.354829e-005	7.544028e-004	-5.924119e-005
1.553180422670064e-005	1.242538e-002	3.942870e-002	4.000872e-005	3.381444e-006	3.354974e-005	7.526719e-004	-5.927517e-005
1.560657498945993e-005	1.332821e-002	3.961617e-002	3.905368e-005	3.361103e-006	3.355191e-005	7.502266e-004	-5.932663e-005
1.568497888396247e-005	1.426577e-002	3.981276e-002	3.803342e-005	3.340082e-006	3.355420e-005	7.478467e-004	-5.938048e-005
1.579717328485217e-005	1.559050e-002	4.009407e-002	3.655729e-005	3.310567e-006	3.355747e-005	7.447251e-004	-5.945765e-005
1.594567382428687e-005	1.731568e-002	4.046642e-002	3.461385e-005	3.272438e-006	3.356180e-005	7.409612e-004	-5.955969e-005
